Supplementary Table 3a. Data for E-G pairs generated by CRISPRi-FlowFISH screens in K562 cells		
chr	start	end
chr19	48995945	48996445
chr19	48996485	48997025
chr19	49004845	49005805
chr19	49013725	49014245
chr19	49016965	49017545
chr19	49057025	49057525
chr19	49061365	49061885
chr19	49066245	49067065
chr19	49068145	49068725
chr19	49071505	49072065
chr19	49077845	49078345
chr19	49087405	49087905
chr19	49092065	49092605
chr19	49104805	49105305
chr19	49111965	49112605
chr19	49122297	49122925
chr19	49127205	49127745
chr19	49136565	49137065
chr19	49137625	49138125
chr19	49138385	49139005
chr19	49140557	49141785
chr19	49142125	49142625
chr19	49147965	49148465
chr19	49149245	49150285
chr19	49154505	49155005
chr19	49155845	49156345
chr19	49164145	49164725
chr19	49178545	49179065
chr19	49181385	49181885
chr19	49184245	49184745
chr19	49188705	49189225
chr19	49201245	49201785
chr19	49217245	49217905
chr19	49223765	49224305
chr19	49228065	49228565
chr19	49240545	49241065
chr19	49241785	49242285
chr19	49243720	49245145
chr19	49248365	49248885
chr19	49249985	49250765
chr19	49251085	49251625
chr19	49256667	49257845
chr19	49258505	49259065
chr19	49269005	49269505
chr19	49277645	49278145
chr19	49284045	49284685
chr19	49287765	49288285
chr19	49291305	49291865
chr19	49298545	49299065
chr19	49309805	49310825
chr19	49314070	49314625
chr19	49315365	49315905
chr19	49319185	49319685
chr19	49322685	49323205
chr19	49333325	49333845
chr19	49338885	49339405
chr19	49345685	49346405
chr19	49347645	49348165
chr19	49357245	49357765
chr19	49361765	49362265
chr19	49362425	49362945
chr19	49363225	49363765
chr19	49370285	49370805
chr19	49375325	49375898
chr19	49376085	49376585
chr19	49376745	49377245
chr19	49377625	49378145
chr19	49378405	49379925
chr19	49381225	49382185
chr19	49391365	49391905
chr19	49393745	49394245
chr19	49395065	49395625
chr19	49399345	49399905
chr19	49401746	49402745
chr19	49403056	49403725
chr19	49421898	49422585
chr19	49430065	49430565
chr19	49436585	49437188
chr19	49446285	49446805
chr19	49454265	49454865
chr19	49457745	49458366
chr19	49465505	49466025
chr19	49466965	49467465
chr19	49467725	49468815
chr19	49469005	49469505
chr19	49470805	49471705
chr19	49473045	49473565
chr19	49474085	49474605
chr19	49479345	49479885
chr19	49482085	49482585
chr19	49486785	49487285
chr19	49495365	49495905
chr19	49496360	49497345
chr19	49520885	49521385
chr19	49522305	49523045
chr19	49534785	49535418
chr19	49539941	49540505
chr19	49541805	49542325
chr19	49558747	49559725
chr19	49574965	49575505
chr19	49577085	49577585
chr19	49584465	49584965
chr19	49588146	49588845
chr19	49600945	49601505
chr19	49609745	49610265
chr19	49613725	49614245
chr19	49616845	49617867
chr19	49619745	49620265
chr19	49621765	49622895
chr19	49631065	49631765
chr19	49632465	49632985
chr19	49636645	49637145
chr19	49639205	49639745
chr19	49646085	49646585
chr19	49650945	49651825
chr19	49652425	49653365
chr19	49653525	49654085
chr19	49654785	49655285
chr19	49658165	49659745
chr19	49660745	49661725
chr19	49665225	49665725
chr19	49680225	49680725
chr19	49702045	49702565
chr19	49703485	49704025
chr19	49710985	49711965
chr19	49713185	49714125
chr19	49716965	49717525
chr19	49728025	49728545
chr19	49729185	49729685
chr19	49770065	49770625
chr19	49804405	49804965
chr19	49831025	49831585
chr19	49831645	49832165
chr19	49834705	49835265
chr19	49838085	49838926
chr19	49842065	49842605
chr19	49843445	49843945
chr19	49851005	49851525
chr19	49866745	49867291
chr19	49891088	49891724
chr19	49895045	49895585
chrX	46655945	46656445
chrX	46696085	46696605
chrX	46696685	46697185
chrX	46697525	46698025
chrX	46771460	46772025
chrX	46773165	46773765
chrX	46824385	46824885
chrX	46837945	46838445
chrX	46870105	46870645
chrX	46889645	46890165
chrX	46907325	46907845
chrX	46918825	46919345
chrX	46936185	46936705
chrX	46952565	46953065
chrX	46988405	46988905
chrX	46994945	46995465
chrX	47003725	47004866
chrX	47049905	47050425
chrX	47050785	47051285
chrX	47052845	47053450
chrX	47056545	47057085
chrX	47077165	47077665
chrX	47077845	47078345
chrX	47092063	47093285
chrX	47124105	47124625
chrX	47144785	47145285
chrX	47171685	47172205
chrX	47180665	47181185
chrX	47221385	47221925
chrX	47225545	47226065
chrX	47239665	47240165
chrX	47243805	47244325
chrX	47341785	47342364
chrX	47342365	47342918
chrX	47343205	47343725
chrX	47382685	47383225
chrX	47400485	47400985
chrX	47401485	47402065
chrX	47419285	47419945
chrX	47420245	47421145
chrX	47421905	47422425
chrX	47422665	47423645
chrX	47432085	47432625
chrX	47434105	47434605
chrX	47436745	47437245
chrX	47438845	47439365
chrX	47441405	47441939
chrX	47446585	47447085
chrX	47454985	47455485
chrX	47467865	47468365
chrX	47479006	47479645
chrX	47488305	47488805
chrX	47489045	47490045
chrX	47493305	47493805
chrX	47507005	47507505
chrX	47508545	47509125
chrX	47509425	47510405
chrX	47517845	47518905
chrX	47521565	47522065
chrX	47522405	47522905
chrX	47524065	47524605
chrX	47535285	47536065
chrX	47542805	47543305
chrX	47544885	47545405
chrX	47565865	47566925
chrX	47570625	47571185
chrX	47571945	47572585
chrX	47612005	47612505
chrX	47632105	47632605
chrX	47655645	47656365
chrX	47661905	47662425
chrX	47674165	47674665
chrX	47676765	47677285
chrX	47691105	47691705
chrX	47695565	47696550
chrX	47696825	47697325
chrX	47740185	47740725
chrX	47795865	47796365
chrX	47799825	47800345
chrX	47818245	47818745
chrX	47863127	47863983
chrX	47884985	47885485
chrX	47885945	47886505
chrX	47942525	47943025
chrX	48310005	48310525
chrX	48325705	48326225
chrX	48326465	48327005
chrX	48327665	48328225
chrX	48328394	48328985
chrX	48329085	48329585
chrX	48331265	48331765
chrX	48332405	48332905
chrX	48334158	48334705
chrX	48345785	48346285
chrX	48350605	48351345
chrX	48352405	48352925
chrX	48354985	48355505
chrX	48356645	48357245
chrX	48364025	48364525
chrX	48366645	48367596
chrX	48369845	48370345
chrX	48371925	48372445
chrX	48372685	48373245
chrX	48379245	48379745
chrX	48379825	48380413
chrX	48389085	48389585
chrX	48389965	48390465
chrX	48390485	48390985
chrX	48397625	48398805
chrX	48405705	48406205
chrX	48414025	48414525
chrX	48428185	48428765
chrX	48431145	48431645
chrX	48432005	48432990
chrX	48433045	48433565
chrX	48438965	48439465
chrX	48448065	48448605
chrX	48449085	48449585
chrX	48449665	48450385
chrX	48450485	48450985
chrX	48451105	48451605
chrX	48454285	48454805
chrX	48455565	48456805
chrX	48470045	48470565
chrX	48475885	48476425
chrX	48487645	48488205
chrX	48489685	48490205
chrX	48490385	48490885
chrX	48495065	48495645
chrX	48506625	48507125
chrX	48507425	48507925
chrX	48510425	48510965
chrX	48534565	48535105
chrX	48538765	48539265
chrX	48541905	48542445
chrX	48553405	48554194
chrX	48554625	48555165
chrX	48555265	48555805
chrX	48559305	48559825
chrX	48560285	48560825
chrX	48570385	48570885
chrX	48573385	48573925
chrX	48594765	48595265
chrX	48595425	48596325
chrX	48597445	48597945
chrX	48610905	48611405
chrX	48619903	48620645
chrX	48623325	48623865
chrX	48623905	48624465
chrX	48628605	48629585
chrX	48635365	48635885
chrX	48637765	48638265
chrX	48641205	48641705
chrX	48643025	48643685
chrX	48644125	48645245
chrX	48647805	48648385
chrX	48651705	48652205
chrX	48652605	48653165
chrX	48653225	48653725
chrX	48656645	48657145
chrX	48658825	48659325
chrX	48659545	48661125
chrX	48670685	48671185
chrX	48692065	48692625
chrX	48700065	48700565
chrX	48713165	48713665
chrX	48722545	48723045
chrX	48726205	48726785
chrX	48735285	48735785
chrX	48742005	48742525
chrX	48747605	48748145
chrX	48748805	48749325
chrX	48753985	48754805
chrX	48754885	48755765
chrX	48756025	48756525
chrX	48768205	48768865
chrX	48768985	48769525
chrX	48774465	48774965
chrX	48776145	48776663
chrX	48777085	48777985
chrX	48794265	48795305
chrX	48797725	48798225
chrX	48798965	48799505
chrX	48800185	48800685
chrX	48800985	48801485
chrX	48802945	48803465
chrX	48805845	48806345
chrX	48813165	48813685
chrX	48814643	48816005
chrX	48818745	48819245
chrX	48819285	48819785
chrX	48828705	48829205
chrX	48836685	48837185
chrX	48858225	48859145
chrX	48860065	48860565
chrX	48895325	48895825
chrX	48897325	48897825
chrX	48899145	48899645
chrX	48899705	48900305
chrX	48900793	48901425
chrX	48904685	48905265
chrX	48910725	48911745
chrX	48917305	48917805
chrX	48925945	48926445
chrX	48937314	48937865
chrX	48938005	48938505
chrX	48939865	48940365
chrX	48940985	48941505
chrX	48946465	48946985
chrX	48956765	48957325
chrX	48957945	48958445
chrX	48963765	48964265
chrX	48976385	48976885
chrX	48979901	48980465
chrX	48996025	48996525
chrX	49004925	49005425
chrX	49006585	49007085
chrX	49011485	49012945
chrX	49014485	49014985
chrX	49020285	49020785
chrX	49022705	49023205
chrX	49023505	49024085
chrX	49028665	49029205
chrX	49030945	49031445
chrX	49031705	49032285
chrX	49033765	49034265
chrX	49040725	49041225
chrX	49042585	49043125
chrX	49045105	49045605
chrX	49045685	49046185
chrX	49047365	49047885
chrX	49049105	49049605
chrX	49049845	49050365
chrX	49054385	49054885
chrX	49056411	49057045
chrX	49066185	49066745
chrX	49086865	49087825
chrX	49091625	49092176
chrX	49093605	49094365
chrX	49096745	49097345
chrX	49098125	49098645
chrX	49099045	49099565
chrX	49100665	49101185
chrX	49116665	49117245
chrX	49125445	49126555
chrX	49127425	49127925
chrX	49129665	49130245
chrX	49138945	49139465
chrX	49148345	49148845
chrX	49164165	49164725
chrX	49172485	49172985
chrX	49437985	49438485
chrX	49460346	49460905
chrX	49518745	49519265
chrX	49593585	49594155
chrX	49602945	49603445
chrX	49605225	49605785
chrX	49621265	49621765
chrX	49624005	49624505
chrX	49625405	49626205
chrX	49626645	49627185
chrX	49633305	49633805
chrX	49641285	49641805
chrX	49643385	49644719
chrX	49648805	49649305
chrX	49680105	49680685
chrX	49684045	49684585
chrX	49685645	49686165
chrX	49686865	49687474
chrX	49687965	49688465
chrX	49689325	49689985
chrX	49690965	49691465
chrX	49741265	49741785
chrX	49810765	49811265
chrX	49832705	49833205
chrX	49836225	49836765
chrX	49900825	49901845
chrX	49941745	49942265
chrX	49945145	49945645
chrX	49948505	49949145
chrX	49962985	49963545
chrX	49969065	49969605
chrX	50191545	50192045
chrX	50322885	50323405
chrX	50434665	50435165
chr19	12313025	12313565
chr19	12404485	12405065
chr19	12405464	12405965
chr19	12441885	12442945
chr19	12444284	12444845
chr19	12475465	12476005
chr19	12476225	12476805
chr19	12511838	12512405
chr19	12522625	12523145
chr19	12551676	12552205
chr19	12595382	12595925
chr19	12605985	12606485
chr19	12632705	12633245
chr19	12654525	12655045
chr19	12655125	12655625
chr19	12662106	12662665
chr19	12674785	12675285
chr19	12721373	12721981
chr19	12750825	12751345
chr19	12758305	12758885
chr19	12777325	12777867
chr19	12780145	12780725
chr19	12782725	12783305
chr19	12787065	12787585
chr19	12791925	12792425
chr19	12792451	12792985
chr19	12807205	12807765
chr19	12813805	12814305
chr19	12827685	12828205
chr19	12832705	12833225
chr19	12833305	12833805
chr19	12834545	12835060
chr19	12845325	12845839
chr19	12847665	12848522
chr19	12868285	12868805
chr19	12871305	12871845
chr19	12876785	12877345
chr19	12886184	12886825
chr19	12888325	12888845
chr19	12889945	12890545
chr19	12893105	12893985
chr19	12895265	12895785
chr19	12900645	12901165
chr19	12902005	12902559
chr19	12904165	12904665
chr19	12906845	12907745
chr19	12912425	12912974
chr19	12916645	12917677
chr19	12925705	12926305
chr19	12935945	12936745
chr19	12939125	12939705
chr19	12941239	12941805
chr19	12943165	12943725
chr19	12946045	12946545
chr19	12947025	12947525
chr19	12948705	12949508
chr19	12951265	12951825
chr19	12951925	12952425
chr19	12958325	12958825
chr19	12977965	12978745
chr19	12983025	12983525
chr19	12983645	12984185
chr19	12992085	12992645
chr19	12993385	12993885
chr19	12994425	12994945
chr19	12995825	12996325
chr19	12996905	12998745
chr19	12999705	13000205
chr19	13001505	13002192
chr19	13019305	13019805
chr19	13029836	13030425
chr19	13044308	13044885
chr19	13044985	13045485
chr19	13045805	13046305
chr19	13047265	13047765
chr19	13049025	13049663
chr19	13056305	13057565
chr19	13067818	13068345
chr19	13075665	13076805
chr19	13085005	13085525
chr19	13088545	13089065
chr19	13094325	13094825
chr19	13095965	13096465
chr19	13107305	13107805
chr19	13123985	13124525
chr19	13127205	13127805
chr19	13133545	13134045
chr19	13144765	13145325
chr19	13162305	13162805
chr19	13172085	13172605
chr19	13180365	13180865
chr19	13190225	13190725
chr19	13204505	13205025
chr19	13208405	13209625
chr19	13213425	13214345
chr19	13215145	13215725
chr19	13227213	13228345
chr19	13228625	13229351
chr19	13229485	13229985
chr19	13260938	13261531
chr19	13262245	13262985
chr19	13263605	13264105
chr19	13266245	13266765
chr19	13273605	13274145
chr19	13274445	13275785
chr19	13283085	13283605
chr19	13301925	13302425
chr19	13305225	13305845
chr19	13306445	13306985
chr19	13323585	13324085
chr19	13345245	13345765
chr19	13358545	13359065
chr19	13371805	13372345
chr19	13373145	13373685
chr19	13387865	13388365
chr19	13388705	13389265
chr19	13492665	13493165
chr19	13507325	13507905
chr19	13512165	13512685
chr19	13539145	13539665
chr19	13648285	13648785
chr19	13693805	13694345
chr3	127292685	127293205
chr3	127293725	127294245
chr3	127303265	127303845
chr3	127309352	127309925
chr3	127314125	127314645
chr3	127316945	127317449
chr3	127347585	127348251
chr3	127348905	127349405
chr3	127353445	127353945
chr3	127391465	127392045
chr3	127402465	127403005
chr3	127414885	127415485
chr3	127416205	127416705
chr3	127419965	127420485
chr3	127420905	127421445
chr3	127425785	127426285
chr3	127448265	127448765
chr3	127609345	127609845
chr3	127729945	127730485
chr3	127770845	127771461
chr3	127786325	127786825
chr3	127786865	127787365
chr3	127794325	127794902
chr3	127795605	127796485
chr3	127799065	127799585
chr3	127842505	127843005
chr3	127847065	127847565
chr3	127852385	127852885
chr3	127864025	127865005
chr3	127871725	127873065
chr3	127889705	127890205
chr3	127909265	127909825
chr3	127912465	127912965
chr3	127914145	127914685
chr3	127945565	127946125
chr3	127985205	127985705
chr3	128058225	128059225
chr3	128062345	128062845
chr3	128063965	128064505
chr3	128072825	128073345
chr3	128099505	128100005
chr3	128102265	128102785
chr3	128128845	128129365
chr3	128131325	128132705
chr3	128134065	128134565
chr3	128134685	128136105
chr3	128143185	128143945
chr3	128145125	128145805
chr3	128175865	128176365
chr3	128201605	128202445
chr3	128206514	128208295
chr3	128214185	128214725
chr3	128215225	128216165
chr3	128216385	128216885
chr3	128223685	128224185
chr3	128251705	128252205
chr3	128266145	128266645
chr3	128267505	128268525
chr3	128272805	128273385
chr3	128292545	128293145
chr3	128296625	128297185
chr3	128303145	128303645
chr3	128303965	128304565
chr3	128309725	128310305
chr3	128324925	128325425
chr3	128368825	128369325
chr3	128369469	128370485
chr3	128399345	128399845
chr3	128442065	128442605
chr3	128444645	128445228
chr3	128482725	128483225
chr3	128503085	128503585
chr3	128506685	128507185
chr3	128513125	128513645
chr3	128513785	128514285
chr3	128522905	128523405
chr3	128524565	128525145
chr3	128547905	128548405
chr3	128556285	128556785
chr3	128560985	128561525
chr3	128564565	128565085
chr3	128583705	128584685
chr3	128594325	128594845
chr3	128598082	128598645
chr3	128710125	128710965
chr3	128712745	128713265
chr3	128719905	128720721
chr3	128732225	128732725
chr3	128734545	128735105
chr3	128735365	128736285
chr3	128741085	128741585
chr3	128745765	128746265
chr3	128772125	128772685
chr3	128773385	128773905
chr3	128775585	128776145
chr3	128820445	128820965
chr3	128823345	128823885
chr3	128825105	128825625
chr3	128831125	128831645
chr3	128838345	128838865
chr3	128839305	128839805
chr3	128840397	128841185
chr3	128879325	128880805
chr3	128902525	128903085
chr3	128914485	128915005
chr3	128930565	128931065
chr3	128945145	128945685
chr3	128947965	128948485
chr3	128949025	128949945
chr3	128957705	128958225
chr3	128964465	128965005
chr3	128968125	128968702
chr3	128997445	128998066
chr3	128998365	128998905
chr3	129024465	129024965
chr3	129033625	129034125
chr3	129034863	129035485
chr3	129046285	129046785
chr3	129047445	129047945
chr3	129063325	129063825
chr3	129079865	129080365
chr3	129102085	129102585
chr3	129104285	129104945
chr3	129118032	129119345
chr3	129132045	129133425
chr3	129143005	129143505
chr3	129147244	129148185
chr3	129150825	129151345
chr3	129158125	129159272
chr3	129162925	129163465
chr3	129166985	129167525
chr3	129168525	129169705
chr3	129180305	129181665
chr3	129187685	129188305
chr3	129199985	129200865
chr3	129209005	129209505
chr3	129254745	129255245
chr3	129305045	129305565
chr3	129315565	129316065
chr3	129318325	129318865
chr3	129321905	129322905
chr3	129325332	129326225
chr3	129327385	129327945
chr3	129331285	129331785
chr3	129331825	129332325
chr3	129333625	129334165
chr3	129345465	129345965
chr3	129346665	129347165
chr3	129369025	129369525
chr3	129376505	129377645
chr3	129391845	129392345
chr3	129405805	129406325
chr3	129409145	129409665
chr3	129418005	129418505
chr3	129487485	129488045
chr3	129492705	129493305
chr3	129512725	129513245
chr3	129539405	129539905
chr3	129543725	129544225
chr3	129548265	129548865
chr3	129550745	129551245
chr3	129555465	129556005
chr3	129607505	129608025
chr3	129612045	129612963
chr3	129645845	129646385
chr3	129655605	129656125
chr3	129660945	129661485
chr3	129692985	129693485
chr3	129767545	129768045
chr3	129776345	129776865
chr3	129796425	129796945
chr3	129803365	129803905
chr3	129812345	129813405
chr19	12313025	12313565
chr19	12404485	12405065
chr19	12405464	12405965
chr19	12441885	12442945
chr19	12444284	12444845
chr19	12475465	12476005
chr19	12476225	12476805
chr19	12511838	12512405
chr19	12522625	12523145
chr19	12551676	12552205
chr19	12595382	12595925
chr19	12605985	12606485
chr19	12632705	12633245
chr19	12654525	12655045
chr19	12655125	12655625
chr19	12662106	12662665
chr19	12674785	12675285
chr19	12721373	12721981
chr19	12750825	12751345
chr19	12758305	12758885
chr19	12777325	12777867
chr19	12780145	12780725
chr19	12782725	12783305
chr19	12787065	12787585
chr19	12791925	12792425
chr19	12792451	12792985
chr19	12807205	12807765
chr19	12813805	12814305
chr19	12827685	12828205
chr19	12832705	12833225
chr19	12833305	12833805
chr19	12834545	12835060
chr19	12845325	12845839
chr19	12847665	12848522
chr19	12868285	12868805
chr19	12871305	12871845
chr19	12876785	12877345
chr19	12886184	12886825
chr19	12888325	12888845
chr19	12889945	12890545
chr19	12893105	12893985
chr19	12895265	12895785
chr19	12900645	12901165
chr19	12902005	12902559
chr19	12904165	12904665
chr19	12906845	12907745
chr19	12912425	12912974
chr19	12916645	12917677
chr19	12925705	12926305
chr19	12935945	12936745
chr19	12939125	12939705
chr19	12941239	12941805
chr19	12943165	12943725
chr19	12946045	12946545
chr19	12947025	12947525
chr19	12948705	12949508
chr19	12951265	12951825
chr19	12951925	12952425
chr19	12958325	12958825
chr19	12977965	12978745
chr19	12983025	12983525
chr19	12983645	12984185
chr19	12992085	12992645
chr19	12993385	12993885
chr19	12994425	12994945
chr19	12995825	12996325
chr19	12996905	12998745
chr19	12999705	13000205
chr19	13001505	13002192
chr19	13019305	13019805
chr19	13029836	13030425
chr19	13044308	13044885
chr19	13044985	13045485
chr19	13045805	13046305
chr19	13047265	13047765
chr19	13049025	13049663
chr19	13056305	13057565
chr19	13067818	13068345
chr19	13075665	13076805
chr19	13085005	13085525
chr19	13088545	13089065
chr19	13094325	13094825
chr19	13095965	13096465
chr19	13107305	13107805
chr19	13123985	13124525
chr19	13127205	13127805
chr19	13133545	13134045
chr19	13144765	13145325
chr19	13162305	13162805
chr19	13172085	13172605
chr19	13180365	13180865
chr19	13190225	13190725
chr19	13204505	13205025
chr19	13208405	13209625
chr19	13213425	13214345
chr19	13215145	13215725
chr19	13227213	13228345
chr19	13228625	13229351
chr19	13229485	13229985
chr19	13260938	13261531
chr19	13262245	13262985
chr19	13263605	13264105
chr19	13266245	13266765
chr19	13273605	13274145
chr19	13274445	13275785
chr19	13283085	13283605
chr19	13301925	13302425
chr19	13305225	13305845
chr19	13306445	13306985
chr19	13323585	13324085
chr19	13345245	13345765
chr19	13358545	13359065
chr19	13371805	13372345
chr19	13373145	13373685
chr19	13387865	13388365
chr19	13388705	13389265
chr19	13492665	13493165
chr19	13507325	13507905
chr19	13512165	13512685
chr19	13539145	13539665
chr19	13648285	13648785
chr19	13693805	13694345
chr19	12313025	12313565
chr19	12404485	12405065
chr19	12405464	12405965
chr19	12441885	12442945
chr19	12444284	12444845
chr19	12475465	12476005
chr19	12476225	12476805
chr19	12511838	12512405
chr19	12522625	12523145
chr19	12551676	12552205
chr19	12595382	12595925
chr19	12605985	12606485
chr19	12632705	12633245
chr19	12654525	12655045
chr19	12655125	12655625
chr19	12662106	12662665
chr19	12674785	12675285
chr19	12721373	12721981
chr19	12750825	12751345
chr19	12758305	12758885
chr19	12777325	12777867
chr19	12780145	12780725
chr19	12782725	12783305
chr19	12787065	12787585
chr19	12791925	12792425
chr19	12792451	12792985
chr19	12807205	12807765
chr19	12813805	12814305
chr19	12827685	12828205
chr19	12832705	12833225
chr19	12833305	12833805
chr19	12834545	12835060
chr19	12845325	12845839
chr19	12847665	12848522
chr19	12868285	12868805
chr19	12871305	12871845
chr19	12876785	12877345
chr19	12886184	12886825
chr19	12888325	12888845
chr19	12889945	12890545
chr19	12893105	12893985
chr19	12895265	12895785
chr19	12900645	12901165
chr19	12902005	12902559
chr19	12904165	12904665
chr19	12906845	12907745
chr19	12912425	12912974
chr19	12916645	12917677
chr19	12925705	12926305
chr19	12935945	12936745
chr19	12939125	12939705
chr19	12941239	12941805
chr19	12943165	12943725
chr19	12946045	12946545
chr19	12947025	12947525
chr19	12948705	12949508
chr19	12951265	12951825
chr19	12951925	12952425
chr19	12958325	12958825
chr19	12977965	12978745
chr19	12983025	12983525
chr19	12983645	12984185
chr19	12992085	12992645
chr19	12993385	12993885
chr19	12994425	12994945
chr19	12995825	12996325
chr19	12996905	12998745
chr19	12999705	13000205
chr19	13001505	13002192
chr19	13019305	13019805
chr19	13029836	13030425
chr19	13044308	13044885
chr19	13044985	13045485
chr19	13045805	13046305
chr19	13047265	13047765
chr19	13049025	13049663
chr19	13056305	13057565
chr19	13067818	13068345
chr19	13075665	13076805
chr19	13085005	13085525
chr19	13088545	13089065
chr19	13094325	13094825
chr19	13095965	13096465
chr19	13107305	13107805
chr19	13123985	13124525
chr19	13127205	13127805
chr19	13133545	13134045
chr19	13144765	13145325
chr19	13162305	13162805
chr19	13172085	13172605
chr19	13180365	13180865
chr19	13190225	13190725
chr19	13204505	13205025
chr19	13208405	13209625
chr19	13213425	13214345
chr19	13215145	13215725
chr19	13227213	13228345
chr19	13228625	13229351
chr19	13229485	13229985
chr19	13260938	13261531
chr19	13262245	13262985
chr19	13263605	13264105
chr19	13266245	13266765
chr19	13273605	13274145
chr19	13274445	13275785
chr19	13283085	13283605
chr19	13301925	13302425
chr19	13305225	13305845
chr19	13306445	13306985
chr19	13323585	13324085
chr19	13345245	13345765
chr19	13358545	13359065
chr19	13371805	13372345
chr19	13373145	13373685
chr19	13387865	13388365
chr19	13388705	13389265
chr19	13492665	13493165
chr19	13507325	13507905
chr19	13512165	13512685
chr19	13539145	13539665
chr19	13648285	13648785
chr19	13693805	13694345
chr3	127292685	127293205
chr3	127293725	127294245
chr3	127303265	127303845
chr3	127309352	127309925
chr3	127314125	127314645
chr3	127316945	127317449
chr3	127347585	127348251
chr3	127348905	127349405
chr3	127353445	127353945
chr3	127391465	127392045
chr3	127402465	127403005
chr3	127414885	127415485
chr3	127416205	127416705
chr3	127419965	127420485
chr3	127420905	127421445
chr3	127425785	127426285
chr3	127448265	127448765
chr3	127609345	127609845
chr3	127729945	127730485
chr3	127770845	127771461
chr3	127786325	127786825
chr3	127786865	127787365
chr3	127794325	127794902
chr3	127795605	127796485
chr3	127799065	127799585
chr3	127842505	127843005
chr3	127847065	127847565
chr3	127852385	127852885
chr3	127864025	127865005
chr3	127871725	127873065
chr3	127889705	127890205
chr3	127909265	127909825
chr3	127912465	127912965
chr3	127914145	127914685
chr3	127945565	127946125
chr3	127985205	127985705
chr3	128058225	128059225
chr3	128062345	128062845
chr3	128063965	128064505
chr3	128072825	128073345
chr3	128099505	128100005
chr3	128102265	128102785
chr3	128128845	128129365
chr3	128131325	128132705
chr3	128134065	128134565
chr3	128134685	128136105
chr3	128143185	128143945
chr3	128145125	128145805
chr3	128175865	128176365
chr3	128201605	128202445
chr3	128206514	128208295
chr3	128214185	128214725
chr3	128215225	128216165
chr3	128216385	128216885
chr3	128223685	128224185
chr3	128251705	128252205
chr3	128266145	128266645
chr3	128267505	128268525
chr3	128272805	128273385
chr3	128292545	128293145
chr3	128296625	128297185
chr3	128303145	128303645
chr3	128303965	128304565
chr3	128309725	128310305
chr3	128324925	128325425
chr3	128368825	128369325
chr3	128369469	128370485
chr3	128399345	128399845
chr3	128442065	128442605
chr3	128444645	128445228
chr3	128482725	128483225
chr3	128503085	128503585
chr3	128506685	128507185
chr3	128513125	128513645
chr3	128513785	128514285
chr3	128522905	128523405
chr3	128524565	128525145
chr3	128547905	128548405
chr3	128556285	128556785
chr3	128560985	128561525
chr3	128564565	128565085
chr3	128583705	128584685
chr3	128594325	128594845
chr3	128598082	128598645
chr3	128710125	128710965
chr3	128712745	128713265
chr3	128719905	128720721
chr3	128732225	128732725
chr3	128734545	128735105
chr3	128735365	128736285
chr3	128741085	128741585
chr3	128745765	128746265
chr3	128772125	128772685
chr3	128773385	128773905
chr3	128775585	128776145
chr3	128820445	128820965
chr3	128823345	128823885
chr3	128825105	128825625
chr3	128831125	128831645
chr3	128838345	128838865
chr3	128839305	128839805
chr3	128840397	128841185
chr3	128879325	128880805
chr3	128902525	128903085
chr3	128914485	128915005
chr3	128930565	128931065
chr3	128945145	128945685
chr3	128947965	128948485
chr3	128949025	128949945
chr3	128957705	128958225
chr3	128964465	128965005
chr3	128968125	128968702
chr3	128997445	128998066
chr3	128998365	128998905
chr3	129024465	129024965
chr3	129033625	129034125
chr3	129034863	129035485
chr3	129046285	129046785
chr3	129047445	129047945
chr3	129063325	129063825
chr3	129079865	129080365
chr3	129102085	129102585
chr3	129104285	129104945
chr3	129118032	129119345
chr3	129132045	129133425
chr3	129143005	129143505
chr3	129147244	129148185
chr3	129150825	129151345
chr3	129158125	129159272
chr3	129162925	129163465
chr3	129166985	129167525
chr3	129168525	129169705
chr3	129180305	129181665
chr3	129187685	129188305
chr3	129199985	129200865
chr3	129209005	129209505
chr3	129254745	129255245
chr3	129305045	129305565
chr3	129315565	129316065
chr3	129318325	129318865
chr3	129321905	129322905
chr3	129325332	129326225
chr3	129327385	129327945
chr3	129331285	129331785
chr3	129331825	129332325
chr3	129333625	129334165
chr3	129345465	129345965
chr3	129346665	129347165
chr3	129369025	129369525
chr3	129376505	129377645
chr3	129391845	129392345
chr3	129405805	129406325
chr3	129409145	129409665
chr3	129418005	129418505
chr3	129487485	129488045
chr3	129492705	129493305
chr3	129512725	129513245
chr3	129539405	129539905
chr3	129543725	129544225
chr3	129548265	129548865
chr3	129550745	129551245
chr3	129555465	129556005
chr3	129607505	129608025
chr3	129612045	129612963
chr3	129645845	129646385
chr3	129655605	129656125
chr3	129660945	129661485
chr3	129692985	129693485
chr3	129767545	129768045
chr3	129776345	129776865
chr3	129796425	129796945
chr3	129803365	129803905
chr3	129812345	129813405
chr3	127292685	127293205
chr3	127293725	127294245
chr3	127303265	127303845
chr3	127309352	127309925
chr3	127314125	127314645
chr3	127316945	127317449
chr3	127347585	127348251
chr3	127348905	127349405
chr3	127353445	127353945
chr3	127391465	127392045
chr3	127402465	127403005
chr3	127414885	127415485
chr3	127416205	127416705
chr3	127419965	127420485
chr3	127420905	127421445
chr3	127425785	127426285
chr3	127448265	127448765
chr3	127609345	127609845
chr3	127729945	127730485
chr3	127770845	127771461
chr3	127786325	127786825
chr3	127786865	127787365
chr3	127794325	127794902
chr3	127795605	127796485
